district,year,plan,winner,winner_plan,dem_share
50,2014,IL5,R,R,
51,2014,IL5,R,R,0.254
52,2014,IL5,D,D,
53,2014,IL5,R,R,
54,2014,IL5,R,R,0.249
55,2014,IL5,R,R,
56,2014,IL5,D,D,
57,2014,IL5,D,D,0.518
58,2014,IL5,R,R,
59,2014,IL5,D,X,
1,2016,IL5,D,D,0.811
2,2016,IL5,D,D,0.812
3,2016,IL5,D,D,
4,2016,IL5,D,D,0.813
5,2016,IL5,D,D,0.836
6,2016,IL5,D,D,
7,2016,IL5,D,D,0.838
8,2016,IL5,D,D,0.670
9,2016,IL5,D,D,
10,2016,IL5,D,D,0.494
11,2016,IL5,D,D,0.739
12,2016,IL5,D,D,
13,2016,IL5,D,D,0.852
14,2016,IL5,D,D,0.770
15,2016,IL5,D,D,
16,2016,IL5,D,D,0.807
17,2016,IL5,D,D,0.805
18,2016,IL5,D,D,
19,2016,IL5,D,D,0.603
20,2016,IL5,D,D,0.821
21,2016,IL5,R,X,
22,2016,IL5,D,D,0.644
23,2016,IL5,D,D,0.507
24,2016,IL5,R,X,
25,2016,IL5,R,X,0.453
26,2016,IL5,R,R,0.408
27,2016,IL5,R,X,
28,2016,IL5,D,D,0.535
29,2016,IL5,D,D,0.591
30,2016,IL5,D,D,
31,2016,IL5,D,D,0.541
32,2016,IL5,R,R,0.324
33,2016,IL5,R,R,
34,2016,IL5,D,D,0.576
35,2016,IL5,R,R,0.404
36,2016,IL5,R,X,
37,2016,IL5,R,R,0.386
38,2016,IL5,R,R,0.421
39,2016,IL5,D,D,
40,2016,IL5,D,D,0.574
41,2016,IL5,R,R,0.438
42,2016,IL5,D,D,
43,2016,IL5,D,D,0.656
44,2016,IL5,R,R,0.327
45,2016,IL5,R,R,
46,2016,IL5,D,D,0.530
47,2016,IL5,R,X,0.381
48,2016,IL5,D,D,
49,2016,IL5,D,D,0.527
50,2016,IL5,R,R,0.327
51,2016,IL5,R,R,
52,2016,IL5,D,D,0.610
53,2016,IL5,R,R,0.320
54,2016,IL5,R,R,
55,2016,IL5,R,R,0.235
56,2016,IL5,D,D,0.490
57,2016,IL5,D,D,
58,2016,IL5,R,R,0.394
59,2016,IL5,R,X,0.448
1,2018,IL5,D,D,
2,2018,IL5,D,D,0.852
3,2018,IL5,D,D,0.869
4,2018,IL5,D,D,
5,2018,IL5,D,D,0.874
6,2018,IL5,D,D,0.796
7,2018,IL5,D,D,
8,2018,IL5,D,D,0.689
9,2018,IL5,D,D,0.718
10,2018,IL5,D,D,
11,2018,IL5,D,D,0.772
12,2018,IL5,D,D,0.773
13,2018,IL5,D,D,
14,2018,IL5,D,D,0.812
15,2018,IL5,D,D,0.835
16,2018,IL5,D,D,
17,2018,IL5,D,D,0.825
18,2018,IL5,D,D,0.613
19,2018,IL5,D,D,
20,2018,IL5,D,D,0.851
21,2018,IL5,D,X,0.506
22,2018,IL5,D,D,
23,2018,IL5,D,D,0.549
24,2018,IL5,D,X,0.508
25,2018,IL5,R,X,
26,2018,IL5,R,R,0.453
27,2018,IL5,D,X,0.520
28,2018,IL5,D,D,
29,2018,IL5,D,D,0.632
30,2018,IL5,D,D,0.680
31,2018,IL5,D,D,
32,2018,IL5,R,R,0.453
33,2018,IL5,R,R,0.494
34,2018,IL5,D,D,
35,2018,IL5,R,R,0.431
36,2018,IL5,R,X,0.492
37,2018,IL5,R,R,
38,2018,IL5,R,R,0.406
39,2018,IL5,D,D,0.788
40,2018,IL5,D,D,
41,2018,IL5,R,R,0.492
42,2018,IL5,D,D,0.705
43,2018,IL5,D,D,
44,2018,IL5,R,R,0.348
45,2018,IL5,R,R,0.374
46,2018,IL5,D,D,
47,2018,IL5,R,X,0.375
48,2018,IL5,D,D,0.568
49,2018,IL5,D,D,
50,2018,IL5,R,R,0.368
51,2018,IL5,R,R,0.291
52,2018,IL5,D,D,
53,2018,IL5,R,R,0.336
54,2018,IL5,R,R,0.300
55,2018,IL5,R,R,
56,2018,IL5,D,D,0.494
57,2018,IL5,D,D,0.592
58,2018,IL5,R,R,
59,2018,IL5,R,X,0.389
1,2020,IL5,D,D,0.845
2,2020,IL5,D,D,
3,2020,IL5,D,D,
4,2020,IL5,D,D,0.845
5,2020,IL5,D,D,
6,2020,IL5,D,D,0.796
7,2020,IL5,D,D,0.872
8,2020,IL5,D,D,
9,2020,IL5,D,D,
10,2020,IL5,D,D,0.538
11,2020,IL5,D,D,0.763
12,2020,IL5,D,D,
13,2020,IL5,D,D,0.874
14,2020,IL5,D,D,
15,2020,IL5,D,D,
16,2020,IL5,D,D,0.839
17,2020,IL5,D,D,
18,2020,IL5,D,D,
19,2020,IL5,D,D,0.627
20,2020,IL5,D,D,
21,2020,IL5,D,X,
22,2020,IL5,D,D,0.687
23,2020,IL5,D,D,
24,2020,IL5,D,X,
25,2020,IL5,D,X,0.510
26,2020,IL5,R,R,
27,2020,IL5,D,X,
28,2020,IL5,D,D,0.604
29,2020,IL5,D,D,
30,2020,IL5,D,D,
31,2020,IL5,D,D,0.585
32,2020,IL5,R,R,
33,2020,IL5,R,R,
34,2020,IL5,D,D,0.617
35,2020,IL5,R,R,
36,2020,IL5,R,X,
37,2020,IL5,R,R,0.405
38,2020,IL5,R,R,
39,2020,IL5,D,D,
40,2020,IL5,D,D,0.585
41,2020,IL5,R,R,
42,2020,IL5,D,D,
43,2020,IL5,D,D,0.645
44,2020,IL5,R,R,
45,2020,IL5,R,R,
46,2020,IL5,D,D,0.539
47,2020,IL5,R,X,
48,2020,IL5,D,D,
49,2020,IL5,D,D,0.562
50,2020,IL5,R,R,
51,2020,IL5,R,R,
52,2020,IL5,D,D,0.634
53,2020,IL5,R,R,
54,2020,IL5,R,R,
55,2020,IL5,R,R,0.233
56,2020,IL5,D,D,
57,2020,IL5,D,D,
58,2020,IL5,R,R,0.372
59,2020,IL5,R,X,
1,1972,IN1,,D,
2,1972,IN1,R,X,0.421
3,1972,IN1,D,D,0.894
4,1972,IN1,,D,
5,1972,IN1,R,R,0.351
6,1972,IN1,R,R,0.351
7,1972,IN1,R,R,0.368
8,1972,IN1,R,X,0.432
9,1972,IN1,R,R,0.452
10,1972,IN1,D,D,0.565
11,1972,IN1,,X,
12,1972,IN1,R,R,0.356
13,1972,IN1,R,R,0.374
14,1972,IN1,,X,
15,1972,IN1,,X,
16,1972,IN1,R,R,0.455
17,1972,IN1,,R,
18,1972,IN1,R,X,0.494
19,1972,IN1,,D,
20,1972,IN1,R,R,0.376
21,1972,IN1,,X,
22,1972,IN1,,D,
23,1972,IN1,,R,
24,1972,IN1,,R,
25,1972,IN1,,X,
26,1972,IN1,,D,
27,1972,IN1,,R,
28,1972,IN1,R,R,0.358
29,1972,IN1,,R,
30,1972,IN1,R,R,0.352
31,1972,IN1,,R,
32,1972,IN1,R,R,0.341
33,1972,IN1,D,D,0.599
34,1972,IN1,D,D,0.743
35,1972,IN1,R,R,0.350
36,1972,IN1,R,R,0.319
37,1972,IN1,R,R,0.296
38,1972,IN1,,X,
39,1972,IN1,D,X,0.501
40,1972,IN1,D,X,0.514
41,1972,IN1,,R,
42,1972,IN1,R,X,0.404
43,1972,IN1,,X,
44,1972,IN1,R,X,0.500
45,1972,IN1,,D,
46,1972,IN1,,D,
47,1972,IN1,,D,
48,1972,IN1,,D,
49,1972,IN1,,D,
50,1972,IN1,R,R,0.342
1,1974,IN1,D,D,0.810
2,1974,IN1,R,X,
3,1974,IN1,D,D,
4,1974,IN1,D,D,0.742
5,1974,IN1,R,R,
6,1974,IN1,R,R,0.437
7,1974,IN1,R,R,
8,1974,IN1,R,X,
9,1974,IN1,R,R,
10,1974,IN1,D,D,
11,1974,IN1,D,X,0.528
12,1974,IN1,R,R,
13,1974,IN1,R,R,
14,1974,IN1,D,X,0.539
15,1974,IN1,D,X,0.555
16,1974,IN1,R,R,
17,1974,IN1,R,R,0.441
18,1974,IN1,R,X,
19,1974,IN1,D,D,0.594
20,1974,IN1,R,R,
21,1974,IN1,D,X,0.521
22,1974,IN1,D,D,0.585
23,1974,IN1,R,R,0.467
24,1974,IN1,R,R,0.485
25,1974,IN1,D,X,0.607
26,1974,IN1,D,D,0.541
27,1974,IN1,R,R,0.481
28,1974,IN1,R,R,
29,1974,IN1,R,R,0.444
30,1974,IN1,R,R,
31,1974,IN1,R,R,0.451
32,1974,IN1,R,R,
33,1974,IN1,D,D,
34,1974,IN1,D,D,
35,1974,IN1,R,R,
36,1974,IN1,R,R,
37,1974,IN1,R,R,
38,1974,IN1,D,X,0.629
39,1974,IN1,D,X,
40,1974,IN1,D,X,
41,1974,IN1,R,R,0.475
42,1974,IN1,R,X,
43,1974,IN1,D,X,0.605
44,1974,IN1,R,X,
45,1974,IN1,D,D,0.646
46,1974,IN1,D,D,0.653
47,1974,IN1,D,D,0.608
48,1974,IN1,D,D,0.558
49,1974,IN1,D,D,0.605
50,1974,IN1,R,R,
1,1976,IN1,D,D,
2,1976,IN1,D,X,0.523
3,1976,IN1,D,D,0.891
4,1976,IN1,D,D,
5,1976,IN1,R,R,0.440
6,1976,IN1,R,R,
7,1976,IN1,R,R,0.438
8,1976,IN1,D,X,0.523
9,1976,IN1,R,R,0.489
10,1976,IN1,D,D,0.608
11,1976,IN1,D,X,
12,1976,IN1,R,R,0.413
13,1976,IN1,R,R,0.432
14,1976,IN1,D,X,
15,1976,IN1,D,X,
16,1976,IN1,R,R,0.386
17,1976,IN1,R,R,
18,1976,IN1,D,X,0.514
19,1976,IN1,D,D,
20,1976,IN1,R,R,0.491
21,1976,IN1,D,X,
22,1976,IN1,D,D,
23,1976,IN1,R,R,
24,1976,IN1,R,R,
25,1976,IN1,D,X,
26,1976,IN1,D,D,
27,1976,IN1,R,R,
28,1976,IN1,R,R,0.459
29,1976,IN1,R,R,
30,1976,IN1,R,R,0.404
31,1976,IN1,R,R,
32,1976,IN1,R,R,0.427
33,1976,IN1,D,D,0.724
34,1976,IN1,D,D,0.828
35,1976,IN1,R,R,0.438
36,1976,IN1,R,R,0.414
37,1976,IN1,R,R,0.379
38,1976,IN1,D,X,
39,1976,IN1,D,X,0.532
40,1976,IN1,D,X,0.595
41,1976,IN1,R,R,
42,1976,IN1,D,X,0.500
43,1976,IN1,D,X,
44,1976,IN1,D,X,0.502
45,1976,IN1,D,D,
46,1976,IN1,D,D,
47,1976,IN1,D,D,
48,1976,IN1,D,D,
49,1976,IN1,D,D,
50,1976,IN1,R,R,0.484
1,1978,IN1,D,D,0.820
2,1978,IN1,D,X,
3,1978,IN1,D,D,
4,1978,IN1,D,D,0.787
5,1978,IN1,R,R,
6,1978,IN1,R,R,0.398
7,1978,IN1,R,R,
8,1978,IN1,D,X,
9,1978,IN1,R,R,
10,1978,IN1,D,D,
11,1978,IN1,R,X,0.476
12,1978,IN1,R,R,
13,1978,IN1,R,R,
14,1978,IN1,R,X,0.453
15,1978,IN1,R,X,0.379
16,1978,IN1,R,R,
17,1978,IN1,R,R,0.369
18,1978,IN1,D,X,
19,1978,IN1,D,D,0.554
20,1978,IN1,R,R,
21,1978,IN1,R,X,0.447
22,1978,IN1,D,D,0.579
23,1978,IN1,R,R,0.459
24,1978,IN1,R,R,0.449
25,1978,IN1,R,X,0.485
26,1978,IN1,D,D,0.537
27,1978,IN1,R,R,0.414
28,1978,IN1,R,R,
29,1978,IN1,R,R,0.352
30,1978,IN1,R,R,
31,1978,IN1,R,R,0.374
32,1978,IN1,R,R,
33,1978,IN1,D,D,
34,1978,IN1,D,D,
35,1978,IN1,R,R,
36,1978,IN1,R,R,
37,1978,IN1,R,R,
38,1978,IN1,R,X,0.458
39,1978,IN1,D,X,
40,1978,IN1,D,X,
41,1978,IN1,R,R,0.407
42,1978,IN1,D,X,
43,1978,IN1,R,X,0.496
44,1978,IN1,D,X,
45,1978,IN1,D,D,0.639
46,1978,IN1,D,D,0.579
47,1978,IN1,D,D,0.548
48,1978,IN1,D,D,0.528
49,1978,IN1,D,D,0.648
50,1978,IN1,R,R,
1,1980,IN1,D,D,
2,1980,IN1,R,X,0.483
3,1980,IN1,D,D,0.854
4,1980,IN1,D,D,
5,1980,IN1,R,R,0.361
6,1980,IN1,R,R,
7,1980,IN1,R,R,0.310
8,1980,IN1,D,X,0.549
9,1980,IN1,R,R,0.447
10,1980,IN1,D,D,0.638
11,1980,IN1,R,X,
12,1980,IN1,R,R,0.305
13,1980,IN1,R,R,0.332
14,1980,IN1,R,X,
15,1980,IN1,R,X,
16,1980,IN1,R,R,0.323
17,1980,IN1,R,R,
18,1980,IN1,R,X,0.469
19,1980,IN1,D,D,
20,1980,IN1,R,R,0.374
21,1980,IN1,R,X,
22,1980,IN1,D,D,
23,1980,IN1,R,R,
24,1980,IN1,R,R,
25,1980,IN1,R,X,
26,1980,IN1,D,D,
27,1980,IN1,R,R,
28,1980,IN1,R,R,0.493
29,1980,IN1,R,R,
30,1980,IN1,R,R,0.395
31,1980,IN1,R,R,
32,1980,IN1,R,R,0.350
33,1980,IN1,D,D,0.690
34,1980,IN1,D,D,0.834
35,1980,IN1,R,R,0.378
36,1980,IN1,R,R,0.344
37,1980,IN1,R,R,0.358
38,1980,IN1,R,X,
39,1980,IN1,R,X,0.425
40,1980,IN1,R,X,0.456
41,1980,IN1,R,R,
42,1980,IN1,R,X,0.447
43,1980,IN1,R,X,
44,1980,IN1,R,X,0.486
45,1980,IN1,D,D,
46,1980,IN1,D,D,
47,1980,IN1,D,D,
48,1980,IN1,D,D,
49,1980,IN1,D,D,
50,1980,IN1,R,R,0.439
1,1982,IN2,D,D,0.816
2,1982,IN2,,X,
3,1982,IN2,,D,
4,1982,IN2,D,D,0.743
5,1982,IN2,,X,
6,1982,IN2,R,R,0.369
7,1982,IN2,,D,
8,1982,IN2,,D,
9,1982,IN2,,X,
10,1982,IN2,,D,
11,1982,IN2,R,R,0.466
12,1982,IN2,,R,
13,1982,IN2,,R,
14,1982,IN2,R,R,0.374
15,1982,IN2,R,R,0.439
16,1982,IN2,,R,
17,1982,IN2,R,R,0.456
18,1982,IN2,,R,
19,1982,IN2,D,D,0.603
20,1982,IN2,,X,
21,1982,IN2,R,R,0.480
22,1982,IN2,D,D,0.584
23,1982,IN2,R,R,0.411
24,1982,IN2,,R,
25,1982,IN2,D,D,0.524
26,1982,IN2,D,D,0.635
27,1982,IN2,D,X,0.534
28,1982,IN2,,R,
29,1982,IN2,R,R,0.266
30,1982,IN2,,R,
31,1982,IN2,R,R,0.413
32,1982,IN2,,R,
33,1982,IN2,,D,
34,1982,IN2,,D,
35,1982,IN2,,R,
36,1982,IN2,,R,
37,1982,IN2,,R,
38,1982,IN2,R,X,0.466
39,1982,IN2,D,D,0.588
40,1982,IN2,,D,
41,1982,IN2,R,R,0.452
42,1982,IN2,,R,
43,1982,IN2,R,R,0.419
44,1982,IN2,,R,
45,1982,IN2,D,D,0.535
46,1982,IN2,D,D,0.547
47,1982,IN2,D,D,0.684
48,1982,IN2,D,D,0.626
49,1982,IN2,D,D,0.667
50,1982,IN2,,R,
1,1984,IN2,D,D,
2,1984,IN2,R,X,0.451
3,1984,IN2,D,D,0.899
4,1984,IN2,D,D,
5,1984,IN2,R,X,0.367
6,1984,IN2,R,R,
7,1984,IN2,D,D,0.546
8,1984,IN2,D,D,0.622
9,1984,IN2,R,X,0.479
10,1984,IN2,D,D,0.693
11,1984,IN2,R,R,
12,1984,IN2,R,R,0.289
13,1984,IN2,R,R,0.315
14,1984,IN2,R,R,
15,1984,IN2,R,R,
16,1984,IN2,R,R,0.360
17,1984,IN2,R,R,
18,1984,IN2,R,R,0.408
19,1984,IN2,D,D,
20,1984,IN2,R,X,0.356
21,1984,IN2,R,R,
22,1984,IN2,D,D,
23,1984,IN2,R,R,
24,1984,IN2,R,R,0.314
25,1984,IN2,D,D,
26,1984,IN2,D,D,
27,1984,IN2,D,X,
28,1984,IN2,R,R,0.351
29,1984,IN2,R,R,
30,1984,IN2,R,R,0.391
31,1984,IN2,R,R,
32,1984,IN2,R,R,0.334
33,1984,IN2,D,D,0.679
34,1984,IN2,D,D,0.765
35,1984,IN2,R,R,0.319
36,1984,IN2,R,R,0.323
37,1984,IN2,R,R,0.388
38,1984,IN2,R,X,
39,1984,IN2,D,D,
40,1984,IN2,D,D,0.510
41,1984,IN2,R,R,
42,1984,IN2,R,R,0.437
43,1984,IN2,R,R,
44,1984,IN2,R,R,0.444
45,1984,IN2,D,D,
46,1984,IN2,D,D,
47,1984,IN2,D,D,
48,1984,IN2,D,D,
49,1984,IN2,D,D,
50,1984,IN2,R,R,0.349
1,1986,IN2,D,D,0.796
2,1986,IN2,R,X,
3,1986,IN2,D,D,
4,1986,IN2,D,D,0.781
5,1986,IN2,R,X,
6,1986,IN2,R,R,0.371
7,1986,IN2,D,D,
8,1986,IN2,D,D,
9,1986,IN2,R,X,
10,1986,IN2,D,D,
11,1986,IN2,R,R,0.456
12,1986,IN2,R,R,
13,1986,IN2,R,R,
14,1986,IN2,R,R,0.364
15,1986,IN2,R,R,0.436
16,1986,IN2,R,R,
17,1986,IN2,R,R,0.406
18,1986,IN2,R,R,
19,1986,IN2,D,D,0.510
20,1986,IN2,R,X,
21,1986,IN2,R,R,0.476
22,1986,IN2,D,D,0.600
23,1986,IN2,R,R,0.332
24,1986,IN2,R,R,
25,1986,IN2,D,D,0.598
26,1986,IN2,D,D,0.651
27,1986,IN2,R,X,0.498
28,1986,IN2,R,R,
29,1986,IN2,R,R,0.312
30,1986,IN2,R,R,
31,1986,IN2,R,R,0.347
32,1986,IN2,R,R,
33,1986,IN2,D,D,
34,1986,IN2,D,D,
35,1986,IN2,R,R,
36,1986,IN2,R,R,
37,1986,IN2,R,R,
38,1986,IN2,D,X,0.533
39,1986,IN2,D,D,0.645
40,1986,IN2,D,D,
41,1986,IN2,R,R,0.430
42,1986,IN2,R,R,
43,1986,IN2,R,R,0.384
44,1986,IN2,R,R,
45,1986,IN2,D,D,0.603
46,1986,IN2,D,D,0.640
47,1986,IN2,D,D,0.732
48,1986,IN2,D,D,0.688
49,1986,IN2,D,D,0.686
50,1986,IN2,R,R,
1,1988,IN2,D,D,
2,1988,IN2,D,X,0.526
3,1988,IN2,D,D,0.836
4,1988,IN2,D,D,
5,1988,IN2,D,X,0.513
6,1988,IN2,R,R,
7,1988,IN2,D,D,0.545
8,1988,IN2,D,D,0.655
9,1988,IN2,D,X,0.573
10,1988,IN2,D,D,0.718
11,1988,IN2,R,R,
12,1988,IN2,R,R,0.396
13,1988,IN2,R,R,0.411
14,1988,IN2,R,R,
15,1988,IN2,R,R,
16,1988,IN2,R,R,0.393
17,1988,IN2,R,R,
18,1988,IN2,R,R,0.466
19,1988,IN2,D,D,
20,1988,IN2,D,X,0.503
21,1988,IN2,R,R,
22,1988,IN2,D,D,
23,1988,IN2,R,R,
24,1988,IN2,R,R,0.315
25,1988,IN2,D,D,
26,1988,IN2,D,D,
27,1988,IN2,R,X,
28,1988,IN2,R,R,0.441
29,1988,IN2,R,R,
30,1988,IN2,R,R,0.402
31,1988,IN2,R,R,
32,1988,IN2,R,R,0.343
33,1988,IN2,D,D,0.679
34,1988,IN2,D,D,0.773
35,1988,IN2,R,R,0.319
36,1988,IN2,R,R,0.346
37,1988,IN2,R,R,0.385
38,1988,IN2,D,X,
39,1988,IN2,D,D,
40,1988,IN2,D,D,0.543
41,1988,IN2,R,R,
42,1988,IN2,R,R,0.409
43,1988,IN2,R,R,
44,1988,IN2,R,R,0.428
45,1988,IN2,D,D,
46,1988,IN2,D,D,
47,1988,IN2,D,D,
48,1988,IN2,D,D,
49,1988,IN2,D,D,
50,1988,IN2,R,R,0.323
1,1990,IN2,D,D,0.762
2,1990,IN2,D,X,
3,1990,IN2,D,D,
4,1990,IN2,D,D,0.683
5,1990,IN2,D,X,
6,1990,IN2,R,R,0.407
7,1990,IN2,D,D,
8,1990,IN2,D,D,
9,1990,IN2,D,X,
10,1990,IN2,D,D,
11,1990,IN2,R,R,0.452
12,1990,IN2,R,R,
13,1990,IN2,R,R,
14,1990,IN2,R,R,0.367
15,1990,IN2,R,R,0.392
16,1990,IN2,R,R,
17,1990,IN2,R,R,0.370
18,1990,IN2,R,R,
19,1990,IN2,D,D,0.518
20,1990,IN2,D,X,
21,1990,IN2,R,R,0.466
22,1990,IN2,D,D,0.564
23,1990,IN2,R,R,0.346
24,1990,IN2,R,R,
25,1990,IN2,D,D,0.637
26,1990,IN2,D,D,0.637
27,1990,IN2,R,X,0.397
28,1990,IN2,R,R,
29,1990,IN2,R,R,0.316
30,1990,IN2,R,R,
31,1990,IN2,R,R,0.372
32,1990,IN2,R,R,
33,1990,IN2,D,D,
34,1990,IN2,D,D,
35,1990,IN2,R,R,
36,1990,IN2,R,R,
37,1990,IN2,R,R,
38,1990,IN2,D,X,0.614
39,1990,IN2,D,D,0.546
40,1990,IN2,D,D,
41,1990,IN2,R,R,0.357
42,1990,IN2,R,R,
43,1990,IN2,R,R,0.418
44,1990,IN2,R,R,
45,1990,IN2,D,D,0.625
46,1990,IN2,D,D,0.745
47,1990,IN2,D,D,0.652
48,1990,IN2,D,D,0.669
49,1990,IN2,D,D,0.626
50,1990,IN2,R,R,
1,1992,IN3,,X,
2,1992,IN3,D,D,0.776
3,1992,IN3,D,D,0.816
4,1992,IN3,,D,
5,1992,IN3,D,D,0.511
6,1992,IN3,,R,
7,1992,IN3,D,X,0.615
8,1992,IN3,D,D,0.620
9,1992,IN3,R,R,0.474
10,1992,IN3,D,D,0.639
11,1992,IN3,,R,
12,1992,IN3,R,R,0.305
13,1992,IN3,R,R,0.334
14,1992,IN3,,R,
15,1992,IN3,,R,
16,1992,IN3,R,R,0.455
17,1992,IN3,,R,
18,1992,IN3,R,R,0.460
19,1992,IN3,,R,
20,1992,IN3,R,R,0.438
21,1992,IN3,,R,
22,1992,IN3,,X,
23,1992,IN3,,R,
24,1992,IN3,R,R,0.312
25,1992,IN3,,D,
26,1992,IN3,,D,
27,1992,IN3,,R,
28,1992,IN3,R,R,0.305
29,1992,IN3,,R,
30,1992,IN3,R,X,0.265
31,1992,IN3,,R,
32,1992,IN3,R,R,0.325
33,1992,IN3,D,D,0.741
34,1992,IN3,D,D,0.756
35,1992,IN3,R,R,0.370
36,1992,IN3,R,R,0.377
37,1992,IN3,R,R,0.452
38,1992,IN3,,D,
39,1992,IN3,,R,
40,1992,IN3,D,D,0.618
41,1992,IN3,,R,
42,1992,IN3,R,R,0.375
43,1992,IN3,,R,
44,1992,IN3,R,R,0.433
45,1992,IN3,,D,
46,1992,IN3,,D,
47,1992,IN3,,D,
48,1992,IN3,,D,
49,1992,IN3,,D,
50,1992,IN3,R,R,0.485
1,1994,IN3,R,X,0.500
2,1994,IN3,D,D,
3,1994,IN3,D,D,
4,1994,IN3,D,D,0.521
5,1994,IN3,D,D,
6,1994,IN3,R,R,0.294
7,1994,IN3,D,X,
8,1994,IN3,D,D,
9,1994,IN3,R,R,
10,1994,IN3,D,D,
11,1994,IN3,R,R,0.338
12,1994,IN3,R,R,
13,1994,IN3,R,R,
14,1994,IN3,R,R,0.354
15,1994,IN3,R,R,0.392
16,1994,IN3,R,R,
17,1994,IN3,R,R,0.419
18,1994,IN3,R,R,
19,1994,IN3,R,R,0.471
20,1994,IN3,R,R,
21,1994,IN3,R,R,0.360
22,1994,IN3,D,X,0.533
23,1994,IN3,R,R,0.413
24,1994,IN3,R,R,
25,1994,IN3,D,D,0.629
26,1994,IN3,D,D,0.515
27,1994,IN3,R,R,0.311
28,1994,IN3,R,R,
29,1994,IN3,R,R,0.278
30,1994,IN3,R,X,
31,1994,IN3,R,R,0.278
32,1994,IN3,R,R,
33,1994,IN3,D,D,
34,1994,IN3,D,D,
35,1994,IN3,R,R,
36,1994,IN3,R,R,
37,1994,IN3,R,R,
38,1994,IN3,D,D,0.595
39,1994,IN3,R,R,0.493
40,1994,IN3,D,D,
41,1994,IN3,R,R,0.395
42,1994,IN3,R,R,
43,1994,IN3,R,R,0.408
44,1994,IN3,R,R,
45,1994,IN3,D,D,0.529
46,1994,IN3,D,D,0.588
47,1994,IN3,D,D,0.590
48,1994,IN3,D,D,0.483
49,1994,IN3,D,D,0.646
50,1994,IN3,R,R,
1,1996,IN3,R,X,
2,1996,IN3,D,D,0.871
3,1996,IN3,D,D,0.895
4,1996,IN3,D,D,
5,1996,IN3,D,D,0.608
6,1996,IN3,R,R,
7,1996,IN3,D,X,0.574
8,1996,IN3,D,D,0.572
9,1996,IN3,R,R,0.384
10,1996,IN3,D,D,0.583
11,1996,IN3,R,R,
12,1996,IN3,R,R,0.267
13,1996,IN3,R,R,0.309
14,1996,IN3,R,R,
15,1996,IN3,R,R,
16,1996,IN3,R,R,0.389
17,1996,IN3,R,R,
18,1996,IN3,R,R,0.320
19,1996,IN3,R,R,
20,1996,IN3,R,R,0.302
21,1996,IN3,R,R,
22,1996,IN3,D,X,
23,1996,IN3,R,R,
24,1996,IN3,R,R,0.319
25,1996,IN3,D,D,
26,1996,IN3,D,D,
27,1996,IN3,R,R,
28,1996,IN3,R,R,0.269
29,1996,IN3,R,R,
30,1996,IN3,D,X,0.354
31,1996,IN3,R,R,
32,1996,IN3,R,R,0.336
33,1996,IN3,D,D,0.763
34,1996,IN3,D,D,0.802
35,1996,IN3,R,R,0.335
36,1996,IN3,R,R,0.324
37,1996,IN3,R,R,0.362
38,1996,IN3,D,D,
39,1996,IN3,R,R,
40,1996,IN3,D,D,0.606
41,1996,IN3,R,R,
42,1996,IN3,R,R,0.459
43,1996,IN3,R,R,
44,1996,IN3,R,R,0.392
45,1996,IN3,D,D,
46,1996,IN3,D,D,
47,1996,IN3,D,D,
48,1996,IN3,D,D,
49,1996,IN3,D,D,
50,1996,IN3,R,R,0.357
1,1998,IN3,D,X,0.509
2,1998,IN3,D,D,
3,1998,IN3,D,D,
4,1998,IN3,D,D,0.614
5,1998,IN3,D,D,
6,1998,IN3,R,R,0.319
7,1998,IN3,D,X,
8,1998,IN3,D,D,
9,1998,IN3,R,R,
10,1998,IN3,D,D,
11,1998,IN3,R,R,0.346
12,1998,IN3,R,R,
13,1998,IN3,R,R,
14,1998,IN3,R,R,0.341
15,1998,IN3,R,R,0.382
16,1998,IN3,R,R,
17,1998,IN3,R,R,0.349
18,1998,IN3,R,R,
19,1998,IN3,R,R,0.472
20,1998,IN3,R,R,
21,1998,IN3,R,R,0.343
22,1998,IN3,R,X,0.446
23,1998,IN3,R,R,0.351
24,1998,IN3,R,R,
25,1998,IN3,D,D,0.579
26,1998,IN3,D,D,0.556
27,1998,IN3,R,R,0.335
28,1998,IN3,R,R,
29,1998,IN3,R,R,0.319
30,1998,IN3,D,X,
31,1998,IN3,R,R,0.303
32,1998,IN3,R,R,
33,1998,IN3,D,D,
34,1998,IN3,D,D,
35,1998,IN3,R,R,
36,1998,IN3,R,R,
37,1998,IN3,R,R,
38,1998,IN3,D,D,0.647
39,1998,IN3,R,R,0.465
40,1998,IN3,D,D,
41,1998,IN3,R,R,0.357
42,1998,IN3,R,R,
43,1998,IN3,R,R,0.330
44,1998,IN3,R,R,
45,1998,IN3,D,D,0.597
46,1998,IN3,D,D,0.618
47,1998,IN3,D,D,0.617
48,1998,IN3,D,D,0.520
49,1998,IN3,D,D,0.685
50,1998,IN3,R,R,
1,2000,IN3,D,X,
2,2000,IN3,D,D,0.852
3,2000,IN3,D,D,0.906
4,2000,IN3,D,D,
5,2000,IN3,D,D,0.586
6,2000,IN3,R,R,
7,2000,IN3,R,X,0.457
8,2000,IN3,D,D,0.624
9,2000,IN3,R,R,0.307
10,2000,IN3,D,D,0.577
11,2000,IN3,R,R,
12,2000,IN3,R,R,0.235
13,2000,IN3,R,R,0.272
14,2000,IN3,R,R,
15,2000,IN3,R,R,
16,2000,IN3,R,R,0.301
17,2000,IN3,R,R,
